id,split,dimension,target_expression,data_csv,image
SmartGen-9610_run_001,hd,6,3.0*log(abs(x5)+1) + 1.1*sin(x6) + 1.8*x2**4 + 2.5*cos(x1) + 2.5*x4**4 + 1.8*cos(x3),csv/hd/SmartGen-9610/SmartGen-9610_run_001.csv,images/hd/SmartGen-9610/SmartGen-9610_run_001.png
SmartGen-9611_run_001,hd,3,2.5*x2**3 - 1.2*x1**3 + 2.5*cos(x3),csv/hd/SmartGen-9611/SmartGen-9611_run_001.csv,images/hd/SmartGen-9611/SmartGen-9611_run_001.png
SmartGen-9612_run_001,hd,5,3.0*x3**3 - 2.5*x1 + 2.5*sin(x5) + 1.1*x2**2 - 2.5*x4**4,csv/hd/SmartGen-9612/SmartGen-9612_run_001.csv,images/hd/SmartGen-9612/SmartGen-9612_run_001.png
SmartGen-9613_run_001,hd,4,-3.0*x4**2 - 3.0*x1**3 + 3.0*cos(x2) + 3.0*x3**5,csv/hd/SmartGen-9613/SmartGen-9613_run_001.csv,images/hd/SmartGen-9613/SmartGen-9613_run_001.png
SmartGen-9614_run_001,hd,5,2.5*x1**2 - 3.0*exp(0.1*x3) - 2.5*sqrt(x5) + 2.5*x4**3 + 2.5*x2**5,csv/hd/SmartGen-9614/SmartGen-9614_run_001.csv,images/hd/SmartGen-9614/SmartGen-9614_run_001.png
SmartGen-9615_run_001,hd,5,-2.5*x5**3 - 2.5*x2**5 + 1.1*cos(x1) - 1.2*x3**2 - 3.0*log(abs(x4)+1),csv/hd/SmartGen-9615/SmartGen-9615_run_001.csv,images/hd/SmartGen-9615/SmartGen-9615_run_001.png
SmartGen-9616_run_001,hd,4,2.5*x4**4 - 2.5*x2**4 - 3.0*sin(x1) - 3.0*sin(x3),csv/hd/SmartGen-9616/SmartGen-9616_run_001.csv,images/hd/SmartGen-9616/SmartGen-9616_run_001.png
SmartGen-9617_run_001,hd,6,2.5*cos(x4) - 2.5*x5**5 - 2.5*x2**5 + 2.5*x3**2 - 1.2*cos(x1) + 3.0*x6,csv/hd/SmartGen-9617/SmartGen-9617_run_001.csv,images/hd/SmartGen-9617/SmartGen-9617_run_001.png
SmartGen-9618_run_001,hd,6,2.5*sin(x1) + 2.5*x5**3 + 2.5*x2**4 - 1.2*x4**5 + 3.0*x3**5 + 1.8*x6**3,csv/hd/SmartGen-9618/SmartGen-9618_run_001.csv,images/hd/SmartGen-9618/SmartGen-9618_run_001.png
SmartGen-9619_run_001,hd,3,2.5*x1**4 - 2.5*x2**3 - 2.5*log(x3+1),csv/hd/SmartGen-9619/SmartGen-9619_run_001.csv,images/hd/SmartGen-9619/SmartGen-9619_run_001.png
SmartGen-9620_run_001,hd,4,1.1*x1**2 + 2.5*x4**4 + 3.0*x2**3 + 3.0*x3**2,csv/hd/SmartGen-9620/SmartGen-9620_run_001.csv,images/hd/SmartGen-9620/SmartGen-9620_run_001.png
SmartGen-9621_run_001,hd,6,3.0*x1**4 - 1.2*x6**5 - 1.2*x3**5 - 2.5*x4**5 - 2.5*x2**5 - 2.5*cos(x5),csv/hd/SmartGen-9621/SmartGen-9621_run_001.csv,images/hd/SmartGen-9621/SmartGen-9621_run_001.png
SmartGen-9622_run_001,hd,6,2.5*cos(x6) - 2.5*x5**5 - 3.0*x4**2 + 1.1*sin(x1) - 2.5*cos(x2) + 1.1*x3**4,csv/hd/SmartGen-9622/SmartGen-9622_run_001.csv,images/hd/SmartGen-9622/SmartGen-9622_run_001.png
SmartGen-9623_run_001,hd,4,1.8*x3**2 - 3.0*cos(x1) - 3.0*x4**3 - 3.0*sin(x2),csv/hd/SmartGen-9623/SmartGen-9623_run_001.csv,images/hd/SmartGen-9623/SmartGen-9623_run_001.png
SmartGen-9624_run_001,hd,6,-2.5*x4 - 3.0*x1 - 2.5*x3**3 - 1.2*x5 + 2.5*log(abs(x6)+1) + 3.0*x2**5,csv/hd/SmartGen-9624/SmartGen-9624_run_001.csv,images/hd/SmartGen-9624/SmartGen-9624_run_001.png
SmartGen-9625_run_001,hd,6,3.0*cos(x5) - 3.0*x3**3 + 1.8*x6**4 + 3.0*x1**2 + 2.5*x4**2 + 1.8*x2**4,csv/hd/SmartGen-9625/SmartGen-9625_run_001.csv,images/hd/SmartGen-9625/SmartGen-9625_run_001.png
SmartGen-9626_run_001,hd,6,-2.5*x3**4 - 1.2*x6**5 + 3.0*x4 - 1.2*cos(x5) - 2.5*x1 - 1.2*cos(x2),csv/hd/SmartGen-9626/SmartGen-9626_run_001.csv,images/hd/SmartGen-9626/SmartGen-9626_run_001.png
SmartGen-9627_run_001,hd,5,3.0*x5**2 + 1.1*exp(0.1*x3) - 2.5*sin(x1) - 3.0*cos(x4) + 3.0*sin(x2),csv/hd/SmartGen-9627/SmartGen-9627_run_001.csv,images/hd/SmartGen-9627/SmartGen-9627_run_001.png
SmartGen-9628_run_001,hd,5,1.8*sin(x1) - 3.0*x2**5 - 1.2*sin(x3) + 1.8*x5**4 - 1.2*log(abs(x4)+1),csv/hd/SmartGen-9628/SmartGen-9628_run_001.csv,images/hd/SmartGen-9628/SmartGen-9628_run_001.png
SmartGen-9629_run_001,hd,5,-2.5*x2**2 - 2.5*sin(x3) - 2.5*x1**5 - 1.2*x4**5 + 1.1*cos(x5),csv/hd/SmartGen-9629/SmartGen-9629_run_001.csv,images/hd/SmartGen-9629/SmartGen-9629_run_001.png
SmartGen-9630_run_001,hd,3,-1.2*x3**4 + 3.0*x1**3 + 1.1*cos(x2),csv/hd/SmartGen-9630/SmartGen-9630_run_001.csv,images/hd/SmartGen-9630/SmartGen-9630_run_001.png
SmartGen-9631_run_001,hd,6,1.1*sin(x3) + 3.0*x6**3 - 3.0*x5**5 - 1.2*x4 + 1.1*cos(x1) + 1.8*sin(x2),csv/hd/SmartGen-9631/SmartGen-9631_run_001.csv,images/hd/SmartGen-9631/SmartGen-9631_run_001.png
SmartGen-9632_run_001,hd,4,1.8*cos(x1) - 2.5*x3**2 - 3.0*sin(x4) + 1.8*sin(x2),csv/hd/SmartGen-9632/SmartGen-9632_run_001.csv,images/hd/SmartGen-9632/SmartGen-9632_run_001.png
SmartGen-9633_run_001,hd,5,1.8*x5**5 + 3.0*x2**2 - 1.2*x4**2 + 3.0*cos(x1) - 2.5*x3**5,csv/hd/SmartGen-9633/SmartGen-9633_run_001.csv,images/hd/SmartGen-9633/SmartGen-9633_run_001.png
SmartGen-9634_run_001,hd,3,1.1*x2**4 - 3.0*sin(x1) + 3.0*sin(x3),csv/hd/SmartGen-9634/SmartGen-9634_run_001.csv,images/hd/SmartGen-9634/SmartGen-9634_run_001.png
SmartGen-9635_run_001,hd,6,-3.0*x2**5 + 1.8*x4**3 + 3.0*x6**3 + 1.1*sin(x3) - 3.0*x1 - 3.0*x5**5,csv/hd/SmartGen-9635/SmartGen-9635_run_001.csv,images/hd/SmartGen-9635/SmartGen-9635_run_001.png
SmartGen-9636_run_001,hd,5,-1.2*sin(x2) - 2.5*x3 + 3.0*x4**5 - 1.2*cos(x5) - 3.0*x1,csv/hd/SmartGen-9636/SmartGen-9636_run_001.csv,images/hd/SmartGen-9636/SmartGen-9636_run_001.png
SmartGen-9637_run_001,hd,4,1.8*x3 + 3.0*x2**2 + 1.8*sin(x4) + 3.0*x1**4,csv/hd/SmartGen-9637/SmartGen-9637_run_001.csv,images/hd/SmartGen-9637/SmartGen-9637_run_001.png
SmartGen-9638_run_001,hd,4,-3.0*sin(x4) + 1.1*x1**5 - 2.5*log(x3+1) - 3.0*cos(x2),csv/hd/SmartGen-9638/SmartGen-9638_run_001.csv,images/hd/SmartGen-9638/SmartGen-9638_run_001.png
SmartGen-9639_run_001,hd,5,2.5*x1**2 - 3.0*x4**4 - 3.0*x5 - 1.2*log(x3+1) - 1.2*x2**2,csv/hd/SmartGen-9639/SmartGen-9639_run_001.csv,images/hd/SmartGen-9639/SmartGen-9639_run_001.png
SmartGen-9640_run_001,hd,6,-1.2*cos(x4) + 1.1*exp(0.1*x5) + 2.5*sin(x1) + 1.1*exp(0.1*x2) - 1.2*cos(x6) - 2.5*x3**5,csv/hd/SmartGen-9640/SmartGen-9640_run_001.csv,images/hd/SmartGen-9640/SmartGen-9640_run_001.png
SmartGen-9641_run_001,hd,3,3.0*x3**2 - 2.5*cos(x2) + 1.8*x1**3,csv/hd/SmartGen-9641/SmartGen-9641_run_001.csv,images/hd/SmartGen-9641/SmartGen-9641_run_001.png
SmartGen-9642_run_001,hd,6,-1.2*x4**2 + 1.8*sqrt(x3) - 1.2*x6 + 2.5*x1**3 - 2.5*sin(x2) - 1.2*x5**2,csv/hd/SmartGen-9642/SmartGen-9642_run_001.csv,images/hd/SmartGen-9642/SmartGen-9642_run_001.png
SmartGen-9643_run_001,hd,5,2.5*x4 + 1.8*x5 + 2.5*cos(x2) + 1.8*x3**4 - 2.5*cos(x1),csv/hd/SmartGen-9643/SmartGen-9643_run_001.csv,images/hd/SmartGen-9643/SmartGen-9643_run_001.png
SmartGen-9644_run_001,hd,3,-3.0*sin(x2) + 3.0*x3**4 - 2.5*sin(x1),csv/hd/SmartGen-9644/SmartGen-9644_run_001.csv,images/hd/SmartGen-9644/SmartGen-9644_run_001.png
SmartGen-9645_run_001,hd,6,-1.2*x6**5 + 2.5*x1**3 + 1.1*x5 - 2.5*cos(x3) + 1.8*x4 + 1.8*x2**3,csv/hd/SmartGen-9645/SmartGen-9645_run_001.csv,images/hd/SmartGen-9645/SmartGen-9645_run_001.png
SmartGen-9646_run_001,hd,3,1.8*log(abs(x3)+1) + 2.5*cos(x2) - 1.2*x1**4,csv/hd/SmartGen-9646/SmartGen-9646_run_001.csv,images/hd/SmartGen-9646/SmartGen-9646_run_001.png
SmartGen-9647_run_001,hd,6,-1.2*sin(x1) + 3.0*x2**3 + 1.1*sqrt(x4) + 2.5*log(x5+1) + 2.5*x3**4 - 2.5*x6**4,csv/hd/SmartGen-9647/SmartGen-9647_run_001.csv,images/hd/SmartGen-9647/SmartGen-9647_run_001.png
SmartGen-9648_run_001,hd,5,-3.0*sin(x1) + 3.0*sin(x4) + 1.1*x5**5 + 2.5*cos(x2) + 1.1*cos(x3),csv/hd/SmartGen-9648/SmartGen-9648_run_001.csv,images/hd/SmartGen-9648/SmartGen-9648_run_001.png
SmartGen-9649_run_001,hd,4,1.1*x1**2 + 2.5*sin(x4) + 3.0*cos(x2) - 2.5*x3**2,csv/hd/SmartGen-9649/SmartGen-9649_run_001.csv,images/hd/SmartGen-9649/SmartGen-9649_run_001.png
SmartGen-9650_run_001,hd,5,1.8*x5**4 - 1.2*x2**5 - 2.5*cos(x3) - 3.0*cos(x1) + 2.5*x4**3,csv/hd/SmartGen-9650/SmartGen-9650_run_001.csv,images/hd/SmartGen-9650/SmartGen-9650_run_001.png
SmartGen-9651_run_001,hd,6,1.1*x3 - 2.5*sin(x5) + 1.8*exp(0.1*x2) + 2.5*x4**2 - 3.0*x6**5 - 2.5*x1**4,csv/hd/SmartGen-9651/SmartGen-9651_run_001.csv,images/hd/SmartGen-9651/SmartGen-9651_run_001.png
SmartGen-9652_run_001,hd,3,1.1*x1**4 + 2.5*x2**3 + 3.0*sin(x3),csv/hd/SmartGen-9652/SmartGen-9652_run_001.csv,images/hd/SmartGen-9652/SmartGen-9652_run_001.png
SmartGen-9653_run_001,hd,6,-3.0*x3**4 + 1.1*sin(x5) - 1.2*x4**4 - 2.5*sin(x2) + 1.1*cos(x1) - 3.0*log(x6+1),csv/hd/SmartGen-9653/SmartGen-9653_run_001.csv,images/hd/SmartGen-9653/SmartGen-9653_run_001.png
SmartGen-9654_run_001,hd,5,2.5*x5 + 1.1*sin(x2) - 1.2*x1 - 2.5*x3 + 1.8*cos(x4),csv/hd/SmartGen-9654/SmartGen-9654_run_001.csv,images/hd/SmartGen-9654/SmartGen-9654_run_001.png
SmartGen-9655_run_001,hd,5,-3.0*x5**5 - 1.2*x2**4 - 1.2*cos(x1) - 3.0*x4**4 + 1.1*x3**2,csv/hd/SmartGen-9655/SmartGen-9655_run_001.csv,images/hd/SmartGen-9655/SmartGen-9655_run_001.png
SmartGen-9656_run_001,hd,4,-3.0*log(abs(x4)+1) - 1.2*cos(x2) + 1.1*sqrt(abs(x1)) + 2.5*log(abs(x3)+1),csv/hd/SmartGen-9656/SmartGen-9656_run_001.csv,images/hd/SmartGen-9656/SmartGen-9656_run_001.png
SmartGen-9657_run_001,hd,5,1.1*cos(x4) + 1.1*exp(0.1*x3) - 2.5*cos(x1) - 2.5*cos(x5) - 2.5*x2**5,csv/hd/SmartGen-9657/SmartGen-9657_run_001.csv,images/hd/SmartGen-9657/SmartGen-9657_run_001.png
SmartGen-9658_run_001,hd,5,3.0*x4**2 + 2.5*x2**2 + 2.5*x1**4 + 1.8*x3**3 + 3.0*log(x5+1),csv/hd/SmartGen-9658/SmartGen-9658_run_001.csv,images/hd/SmartGen-9658/SmartGen-9658_run_001.png
SmartGen-9659_run_001,hd,4,-2.5*x2**5 + 3.0*sin(x3) - 1.2*x4**3 - 1.2*x1**2,csv/hd/SmartGen-9659/SmartGen-9659_run_001.csv,images/hd/SmartGen-9659/SmartGen-9659_run_001.png
SmartGen-9660_run_001,hd,3,3.0*x2**2 - 1.2*x1 + 1.1*sin(x3),csv/hd/SmartGen-9660/SmartGen-9660_run_001.csv,images/hd/SmartGen-9660/SmartGen-9660_run_001.png
SmartGen-9661_run_001,hd,5,2.5*sin(x2) + 1.8*x4 - 2.5*cos(x3) + 3.0*x1 + 3.0*x5,csv/hd/SmartGen-9661/SmartGen-9661_run_001.csv,images/hd/SmartGen-9661/SmartGen-9661_run_001.png
SmartGen-9662_run_001,hd,5,1.1*cos(x3) - 3.0*x5**2 - 2.5*x1**5 - 2.5*x4**3 - 3.0*x2**5,csv/hd/SmartGen-9662/SmartGen-9662_run_001.csv,images/hd/SmartGen-9662/SmartGen-9662_run_001.png
SmartGen-9663_run_001,hd,4,3.0*x4**4 - 3.0*x2**5 + 1.8*x1**2 + 3.0*sin(x3),csv/hd/SmartGen-9663/SmartGen-9663_run_001.csv,images/hd/SmartGen-9663/SmartGen-9663_run_001.png
SmartGen-9664_run_001,hd,4,-2.5*sin(x4) + 1.1*x2**2 - 3.0*cos(x3) + 2.5*sin(x1),csv/hd/SmartGen-9664/SmartGen-9664_run_001.csv,images/hd/SmartGen-9664/SmartGen-9664_run_001.png
SmartGen-9665_run_001,hd,4,-2.5*sin(x2) + 1.8*sin(x4) - 2.5*x3**4 + 1.1*x1,csv/hd/SmartGen-9665/SmartGen-9665_run_001.csv,images/hd/SmartGen-9665/SmartGen-9665_run_001.png
SmartGen-9666_run_001,hd,5,2.5*x2**5 + 1.8*cos(x5) + 3.0*x1 - 1.2*x3**4 + 1.1*x4**2,csv/hd/SmartGen-9666/SmartGen-9666_run_001.csv,images/hd/SmartGen-9666/SmartGen-9666_run_001.png
SmartGen-9667_run_001,hd,6,-2.5*cos(x4) - 2.5*x5**3 + 1.1*x2 - 2.5*sin(x3) + 1.8*x6**3 + 3.0*cos(x1),csv/hd/SmartGen-9667/SmartGen-9667_run_001.csv,images/hd/SmartGen-9667/SmartGen-9667_run_001.png
SmartGen-9668_run_001,hd,3,2.5*x2**5 + 1.1*x1**5 + 2.5*sin(x3),csv/hd/SmartGen-9668/SmartGen-9668_run_001.csv,images/hd/SmartGen-9668/SmartGen-9668_run_001.png
SmartGen-9669_run_001,hd,4,-3.0*sin(x4) - 3.0*x2**4 - 3.0*exp(0.1*x1) + 1.1*sin(x3),csv/hd/SmartGen-9669/SmartGen-9669_run_001.csv,images/hd/SmartGen-9669/SmartGen-9669_run_001.png
SmartGen-9670_run_001,hd,6,-3.0*x2**3 + 1.8*x4**3 + 1.1*sin(x6) - 3.0*sin(x5) + 2.5*sin(x3) + 1.8*sin(x1),csv/hd/SmartGen-9670/SmartGen-9670_run_001.csv,images/hd/SmartGen-9670/SmartGen-9670_run_001.png
SmartGen-9671_run_001,hd,3,2.5*x3**4 - 2.5*x1**2 - 1.2*sqrt(x2),csv/hd/SmartGen-9671/SmartGen-9671_run_001.csv,images/hd/SmartGen-9671/SmartGen-9671_run_001.png
SmartGen-9672_run_001,hd,5,-1.2*sin(x5) + 3.0*x3**4 + 3.0*cos(x2) - 2.5*x1**5 - 3.0*x4,csv/hd/SmartGen-9672/SmartGen-9672_run_001.csv,images/hd/SmartGen-9672/SmartGen-9672_run_001.png
SmartGen-9673_run_001,hd,5,2.5*x5**3 - 3.0*x1 + 3.0*log(x2+1) - 3.0*x4**3 + 1.8*x3**3,csv/hd/SmartGen-9673/SmartGen-9673_run_001.csv,images/hd/SmartGen-9673/SmartGen-9673_run_001.png
SmartGen-9674_run_001,hd,4,3.0*x4**3 - 1.2*x1**5 + 3.0*x2**5 - 1.2*x3**5,csv/hd/SmartGen-9674/SmartGen-9674_run_001.csv,images/hd/SmartGen-9674/SmartGen-9674_run_001.png
SmartGen-9675_run_001,hd,5,1.1*cos(x1) - 2.5*x2**4 + 1.1*cos(x3) + 1.8*x5 + 3.0*x4,csv/hd/SmartGen-9675/SmartGen-9675_run_001.csv,images/hd/SmartGen-9675/SmartGen-9675_run_001.png
SmartGen-9676_run_001,hd,4,1.8*sin(x4) - 2.5*cos(x2) - 2.5*x1 + 3.0*cos(x3),csv/hd/SmartGen-9676/SmartGen-9676_run_001.csv,images/hd/SmartGen-9676/SmartGen-9676_run_001.png
SmartGen-9677_run_001,hd,4,-3.0*x2 + 1.8*exp(0.1*x1) - 2.5*cos(x4) + 1.1*x3**4,csv/hd/SmartGen-9677/SmartGen-9677_run_001.csv,images/hd/SmartGen-9677/SmartGen-9677_run_001.png
SmartGen-9678_run_001,hd,5,1.1*x1**2 - 1.2*x5**3 + 3.0*cos(x2) - 2.5*cos(x4) + 3.0*x3**5,csv/hd/SmartGen-9678/SmartGen-9678_run_001.csv,images/hd/SmartGen-9678/SmartGen-9678_run_001.png
SmartGen-9679_run_001,hd,5,3.0*x4 - 2.5*x2**3 + 1.1*x5**2 - 3.0*x1**5 - 1.2*cos(x3),csv/hd/SmartGen-9679/SmartGen-9679_run_001.csv,images/hd/SmartGen-9679/SmartGen-9679_run_001.png
SmartGen-9680_run_001,hd,3,-2.5*sin(x3) - 2.5*x1**3 - 3.0*x2**3,csv/hd/SmartGen-9680/SmartGen-9680_run_001.csv,images/hd/SmartGen-9680/SmartGen-9680_run_001.png
SmartGen-9681_run_001,hd,4,-3.0*cos(x3) - 3.0*cos(x4) - 3.0*x1 + 1.8*sin(x2),csv/hd/SmartGen-9681/SmartGen-9681_run_001.csv,images/hd/SmartGen-9681/SmartGen-9681_run_001.png
SmartGen-9682_run_001,hd,4,-2.5*cos(x1) + 3.0*cos(x2) - 2.5*x4**4 - 3.0*sin(x3),csv/hd/SmartGen-9682/SmartGen-9682_run_001.csv,images/hd/SmartGen-9682/SmartGen-9682_run_001.png
SmartGen-9683_run_001,hd,3,1.8*x2**3 + 3.0*x1**2 - 3.0*cos(x3),csv/hd/SmartGen-9683/SmartGen-9683_run_001.csv,images/hd/SmartGen-9683/SmartGen-9683_run_001.png
SmartGen-9684_run_001,hd,6,-3.0*sin(x3) - 3.0*cos(x4) + 3.0*x1**5 - 1.2*x5**3 - 3.0*x2**4 + 1.8*x6**2,csv/hd/SmartGen-9684/SmartGen-9684_run_001.csv,images/hd/SmartGen-9684/SmartGen-9684_run_001.png
SmartGen-9685_run_001,hd,6,1.1*x4**4 + 3.0*x1 + 1.8*x6 + 2.5*x3**5 + 3.0*sin(x2) + 3.0*cos(x5),csv/hd/SmartGen-9685/SmartGen-9685_run_001.csv,images/hd/SmartGen-9685/SmartGen-9685_run_001.png
SmartGen-9686_run_001,hd,5,-3.0*x1**5 - 3.0*x2 - 1.2*cos(x3) + 2.5*sin(x5) + 2.5*sin(x4),csv/hd/SmartGen-9686/SmartGen-9686_run_001.csv,images/hd/SmartGen-9686/SmartGen-9686_run_001.png
SmartGen-9687_run_001,hd,3,-3.0*x1**2 - 3.0*sin(x3) - 1.2*cos(x2),csv/hd/SmartGen-9687/SmartGen-9687_run_001.csv,images/hd/SmartGen-9687/SmartGen-9687_run_001.png
SmartGen-9688_run_001,hd,3,-2.5*log(abs(x1)+1) - 1.2*x2 + 1.8*x3**5,csv/hd/SmartGen-9688/SmartGen-9688_run_001.csv,images/hd/SmartGen-9688/SmartGen-9688_run_001.png
SmartGen-9689_run_001,hd,4,3.0*x3**3 + 3.0*x4**2 - 1.2*x2**5 + 2.5*cos(x1),csv/hd/SmartGen-9689/SmartGen-9689_run_001.csv,images/hd/SmartGen-9689/SmartGen-9689_run_001.png
SmartGen-9690_run_001,hd,4,3.0*cos(x3) + 2.5*sin(x2) - 1.2*sin(x1) - 3.0*x4,csv/hd/SmartGen-9690/SmartGen-9690_run_001.csv,images/hd/SmartGen-9690/SmartGen-9690_run_001.png
SmartGen-9691_run_001,hd,3,3.0*exp(0.1*x3) - 3.0*x2 - 3.0*x1**3,csv/hd/SmartGen-9691/SmartGen-9691_run_001.csv,images/hd/SmartGen-9691/SmartGen-9691_run_001.png
SmartGen-9692_run_001,hd,3,-3.0*x3 - 2.5*x2**5 + 2.5*sin(x1),csv/hd/SmartGen-9692/SmartGen-9692_run_001.csv,images/hd/SmartGen-9692/SmartGen-9692_run_001.png
SmartGen-9693_run_001,hd,5,1.1*sqrt(abs(x1)) + 3.0*x2 + 1.8*sin(x4) + 1.1*x3**5 - 3.0*x5**5,csv/hd/SmartGen-9693/SmartGen-9693_run_001.csv,images/hd/SmartGen-9693/SmartGen-9693_run_001.png
SmartGen-9694_run_001,hd,4,3.0*x4**4 + 1.8*x3**5 + 1.1*x2**2 + 2.5*x1,csv/hd/SmartGen-9694/SmartGen-9694_run_001.csv,images/hd/SmartGen-9694/SmartGen-9694_run_001.png
SmartGen-9695_run_001,hd,5,-2.5*x2 + 1.8*x4**3 - 2.5*x5**3 + 2.5*x1**5 - 2.5*x3,csv/hd/SmartGen-9695/SmartGen-9695_run_001.csv,images/hd/SmartGen-9695/SmartGen-9695_run_001.png
SmartGen-9696_run_001,hd,5,1.1*cos(x2) + 1.1*x5 + 2.5*x3**4 + 2.5*cos(x4) - 3.0*cos(x1),csv/hd/SmartGen-9696/SmartGen-9696_run_001.csv,images/hd/SmartGen-9696/SmartGen-9696_run_001.png
SmartGen-9697_run_001,hd,3,1.1*sin(x3) - 3.0*x2**3 + 3.0*sin(x1),csv/hd/SmartGen-9697/SmartGen-9697_run_001.csv,images/hd/SmartGen-9697/SmartGen-9697_run_001.png
SmartGen-9698_run_001,hd,5,-2.5*x3**5 - 2.5*x5**5 - 2.5*x2**3 + 1.1*x1 + 2.5*x4**3,csv/hd/SmartGen-9698/SmartGen-9698_run_001.csv,images/hd/SmartGen-9698/SmartGen-9698_run_001.png
SmartGen-9699_run_001,hd,5,-1.2*sin(x5) + 3.0*x2**3 + 2.5*x1**3 - 1.2*x3 + 1.1*x4,csv/hd/SmartGen-9699/SmartGen-9699_run_001.csv,images/hd/SmartGen-9699/SmartGen-9699_run_001.png
SmartGen-9700_run_001,hd,6,2.5*sin(x2) + 3.0*sin(x1) + 2.5*sin(x3) + 2.5*sin(x5) - 2.5*cos(x4) + 2.5*cos(x6),csv/hd/SmartGen-9700/SmartGen-9700_run_001.csv,images/hd/SmartGen-9700/SmartGen-9700_run_001.png
SmartGen-9701_run_001,hd,6,2.5*x5**5 + 1.8*sqrt(abs(x1)) - 2.5*x3 + 2.5*x6**5 - 3.0*cos(x4) + 3.0*x2**3,csv/hd/SmartGen-9701/SmartGen-9701_run_001.csv,images/hd/SmartGen-9701/SmartGen-9701_run_001.png
SmartGen-9702_run_001,hd,3,1.1*cos(x1) + 1.1*sin(x2) + 1.1*x3**2,csv/hd/SmartGen-9702/SmartGen-9702_run_001.csv,images/hd/SmartGen-9702/SmartGen-9702_run_001.png
SmartGen-9703_run_001,hd,4,-3.0*x2**4 - 2.5*x3**5 - 3.0*exp(0.1*x4) + 2.5*x1**5,csv/hd/SmartGen-9703/SmartGen-9703_run_001.csv,images/hd/SmartGen-9703/SmartGen-9703_run_001.png
SmartGen-9704_run_001,hd,3,1.8*log(x1+1) + 1.1*x2**5 - 2.5*x3**5,csv/hd/SmartGen-9704/SmartGen-9704_run_001.csv,images/hd/SmartGen-9704/SmartGen-9704_run_001.png
SmartGen-9705_run_001,hd,6,-3.0*sin(x1) + 2.5*x5**3 - 1.2*log(abs(x4)+1) + 3.0*x3**4 + 2.5*sin(x6) + 3.0*sin(x2),csv/hd/SmartGen-9705/SmartGen-9705_run_001.csv,images/hd/SmartGen-9705/SmartGen-9705_run_001.png
SmartGen-9706_run_001,hd,5,-2.5*cos(x3) + 2.5*sin(x4) + 2.5*x5 - 2.5*sin(x1) - 1.2*x2**5,csv/hd/SmartGen-9706/SmartGen-9706_run_001.csv,images/hd/SmartGen-9706/SmartGen-9706_run_001.png
SmartGen-9707_run_001,hd,5,1.8*cos(x4) + 1.1*x1**5 + 2.5*x5 + 3.0*x2**3 - 1.2*x3**4,csv/hd/SmartGen-9707/SmartGen-9707_run_001.csv,images/hd/SmartGen-9707/SmartGen-9707_run_001.png
SmartGen-9708_run_001,hd,5,-1.2*cos(x4) - 1.2*x1**3 - 3.0*x3 + 3.0*x5**5 + 1.8*x2**3,csv/hd/SmartGen-9708/SmartGen-9708_run_001.csv,images/hd/SmartGen-9708/SmartGen-9708_run_001.png
SmartGen-9709_run_001,hd,5,-1.2*x3**4 - 2.5*x5**2 + 2.5*x1**5 + 1.1*x2 + 3.0*sin(x4),csv/hd/SmartGen-9709/SmartGen-9709_run_001.csv,images/hd/SmartGen-9709/SmartGen-9709_run_001.png
SmartGen-9710_run_001,hd,6,1.1*sin(x6) + 3.0*x2**5 + 3.0*x4**4 + 1.8*x5**3 - 1.2*sin(x1) + 1.1*sin(x3),csv/hd/SmartGen-9710/SmartGen-9710_run_001.csv,images/hd/SmartGen-9710/SmartGen-9710_run_001.png
SmartGen-9711_run_001,hd,5,-1.2*x3**2 - 3.0*x1**4 + 1.1*x4**5 + 1.8*sin(x2) + 1.8*sqrt(abs(x5)),csv/hd/SmartGen-9711/SmartGen-9711_run_001.csv,images/hd/SmartGen-9711/SmartGen-9711_run_001.png
SmartGen-9712_run_001,hd,4,2.5*x4**5 + 2.5*x2**3 - 1.2*x1**5 + 2.5*sin(x3),csv/hd/SmartGen-9712/SmartGen-9712_run_001.csv,images/hd/SmartGen-9712/SmartGen-9712_run_001.png
SmartGen-9713_run_001,hd,5,-3.0*sin(x5) + 1.1*x4 + 1.1*sin(x3) + 1.8*x2**2 + 2.5*x1**4,csv/hd/SmartGen-9713/SmartGen-9713_run_001.csv,images/hd/SmartGen-9713/SmartGen-9713_run_001.png
SmartGen-9714_run_001,hd,5,-2.5*x3**5 + 3.0*sin(x5) + 3.0*x1**2 - 2.5*log(x2+1) + 1.8*x4,csv/hd/SmartGen-9714/SmartGen-9714_run_001.csv,images/hd/SmartGen-9714/SmartGen-9714_run_001.png
SmartGen-9715_run_001,hd,3,2.5*sin(x2) + 1.8*x3**2 + 1.8*x1**5,csv/hd/SmartGen-9715/SmartGen-9715_run_001.csv,images/hd/SmartGen-9715/SmartGen-9715_run_001.png
SmartGen-9716_run_001,hd,3,-3.0*x1**5 + 1.1*sqrt(x3) + 1.1*x2**2,csv/hd/SmartGen-9716/SmartGen-9716_run_001.csv,images/hd/SmartGen-9716/SmartGen-9716_run_001.png
SmartGen-9717_run_001,hd,5,2.5*x3**2 + 1.1*cos(x4) - 2.5*sin(x5) + 2.5*cos(x1) + 2.5*x2**2,csv/hd/SmartGen-9717/SmartGen-9717_run_001.csv,images/hd/SmartGen-9717/SmartGen-9717_run_001.png
